year,democrat,republic,other,codecounty
2004,8919,12042,1254,36035
2004,9970,15701,1909,36037
2004,8607,12159,1632,36039
2004,1120,2358,214,36041
2004,11383,15265,1662,36043
2004,16342,20248,2210,36045
2004,494165,159200,34415,36047
2004,4417,6348,632,36049
2004,11107,16885,1956,36051
2004,12665,15584,2038,36053
2004,168088,153374,21519,36055
2004,9175,10763,1283,36057
2004,317283,273502,27558,36059
2004,509841,104883,27023,36061
2004,45644,44525,6411,36063
2004,39658,49569,6142,36065
2004,112618,88123,13848,36067
2004,20503,26611,2988,36069
2004,61642,75010,8021,36071
2004,5734,9796,1043,36073
2004,23261,24675,3671,36075
2004,12402,12768,1482,36077
2004,18892,24397,3274,36079
2004,422609,157948,24505,36081
2004,34741,32290,5483,36083
2004,66255,85302,8569,36085
2004,62391,61510,7330,36087
2004,47367,53709,5797,36091
2004,34762,30002,4705,36093
2004,5455,8148,954,36095
2004,3290,4727,573,36097
2004,6771,7603,951,36099
2004,22173,17310,2272,36089
2004,14090,26066,2128,36101
2004,307011,292186,39515,36103
2004,14447,14398,2121,36105
2004,9415,13343,1144,36107
2004,25659,13539,3204,36109
2004,45530,35234,6948,36111
2004,13054,16213,1792,36113
2004,10295,13148,1660,36115
2004,15093,23126,2981,36117
2004,224992,151261,19517,36119
2004,5894,11185,1085,36121
2004,4062,6053,596,36123
2004,20686,33302,187,37001
2004,4618,10928,54,37003
2004,1922,2883,22,37005
2004,5413,3796,16,37007
2004,4477,7292,54,37009
2004,1805,5678,41,37011
2004,7025,12432,65,37013
2004,4938,3057,37,37015
2004,6109,6174,30,37017
2004,14903,22925,149,37019
2004,51868,52491,654,37021
2004,11728,18922,112,37023
2004,19803,40780,241,37025
2004,9999,21186,163,37027
2004,1339,2480,11,37029
2004,7732,17716,127,37031
2004,4539,4868,30,37033
2004,18858,39602,228,37035
2004,12897,12892,133,37037
2004,3635,7517,47,37039
2004,2406,2967,13,37041
2004,1628,3209,29,37043
2004,14215,22750,114,37045
2004,10343,10773,75,37047
2004,14019,23575,162,37049
2004,45788,49139,299,37051
2004,2909,6013,54,37053
2004,6136,9345,67,37055
2004,17191,42075,230,37057
2004,4233,12372,75,37059
2004,6923,9611,49,37061
2004,74524,34614,513,37063
2004,12877,8163,39,37065
2004,63340,75294,491,37067
2004,9286,11540,92,37069
2004,20254,43252,249,37071
2004,2121,1924,8,37073
2004,1272,2693,22,37075
2004,9057,9491,53,37077
2004,2665,3800,7,37079
2004,100042,98254,1018,37081
2004,11528,8088,31,37083
2004,11563,20922,86,37085
2004,11237,14545,150,37087
2004,15003,28025,206,37089
2004,5141,2942,49,37091
2004,5794,5257,37,37093
2004,1048,1235,10,37095
2004,18065,38675,233,37097
2004,6737,7351,86,37099
2004,17266,36903,188,37101
2004,1893,2607,13,37103
2004,7657,11834,52,37105
2004,10207,12939,33,37107
2004,9434,20052,93,37109
2004,5489,9448,87,37113
2004,4234,5175,54,37115
2004,5102,5334,16,37117
2004,5330,10590,82,37111
2004,166828,155084,1190,37119
2004,2080,5686,32,37121
2004,4313,5745,22,37123
2004,13555,24714,113,37125
2004,15693,21902,78,37127
2004,35572,45351,324,37129
2004,5584,3176,10,37131
2004,11250,25890,137,37133
2004,42910,20771,472,37135
2004,2335,3679,24,37137
2004,6984,6609,55,37139
2004,6999,10037,49,37141
2004,1971,2965,22,37143
2004,6198,8973,43,37145
2004,24924,28590,129,37147
2004,3787,5140,94,37149
2004,12966,37771,173,37151
2004,8383,7709,53,37153
2004,17868,15909,94,37155
2004,14430,22840,118,37157
2004,16735,34915,217,37159
2004,8184,16343,131,37161
2004,9649,12600,39,37163
2004,6386,5141,20,37165
2004,7650,17814,89,37167
2004,5767,13583,64,37169
2004,8304,17587,101,37171
2004,2419,2593,32,37173
2004,6097,9386,105,37175
2004,731,855,4,37177
2004,17974,42820,207,37179
2004,8762,6884,31,37181
2004,169909,177324,1611,37183
2004,5171,2840,16,37185
2004,2969,2484,18,37187
2004,11232,12659,159,37189
2004,15076,24883,87,37191
2004,7862,19197,95,37193
2004,14206,16264,65,37195
2004,3451,11816,46,37197
2004,4434,4940,57,37199
2004,353,915,23,38001
2004,2186,3541,86,38003
2004,1196,1002,48,38005
2004,99,449,16,38007
2004,1168,2468,38,38009
2004,397,1280,39,38011
2004,336,808,21,38013
2004,11621,26577,616,38015
2004,26010,39619,1082,38017
2004,887,1522,35,38019
2004,883,1890,48,38021
2004,487,751,30,38023
2004,571,1178,25,38025
2004,534,655,24,38027
2004,611,1449,53,38029
2004,518,1219,29,38031
2004,195,719,13,38033
2004,12646,17298,526,38035
2004,264,952,26,38037
2004,505,907,27,38039
2004,405,1044,45,38041
2004,433,902,34,38043
2004,712,1592,31,38045
2004,265,844,21,38047
2004,1030,1744,46,38049
2004,436,1254,32,38051
2004,847,1897,18,38053
2004,1664,3014,72,38055
2004,1245,3285,87,38057
2004,4073,8325,235,38059
2004,1465,1527,38,38061
2004,778,1107,37,38063
2004,310,790,19,38065
2004,1321,2466,69,38067
2004,686,1475,34,38069
2004,1885,2943,72,38071
2004,1199,1352,51,38073
2004,497,953,19,38075
2004,2821,5264,130,38077
2004,2564,1392,88,38079
2004,1021,1147,32,38081
2004,200,727,17,38083
2004,804,319,17,38085
2004,89,335,8,38087
2004,3013,7220,167,38089
2004,616,586,11,38091
2004,3438,6517,167,38093
2004,606,754,31,38095
2004,1651,2543,54,38097
2004,1905,3194,87,38099
2004,8236,17008,368,38101
2004,858,1654,49,38103
2004,2512,6278,139,38105
2004,4280,7653,66,39001
2004,16483,32585,206,39003
2004,8555,16171,194,39005
2004,24061,21039,309,39007
2004,18997,10847,200,39009
2004,5904,17012,115,39011
2004,17574,15589,157,39013
2004,7140,12647,105,39015
2004,56234,109866,702,39017
2004,6298,7695,117,39019
2004,6967,11718,90,39021
2004,33534,34938,331,39023
2004,25885,62946,211,39025
2004,5417,12938,59,39027
2004,23426,25754,283,39029
2004,6878,9277,87,39031
2004,7773,13885,143,39033
2004,448486,221606,3674,39035
2004,7849,18307,161,39037
2004,6975,11393,144,39039
2004,27048,53142,265,39041
2004,21408,18601,67,39043
2004,24774,42697,384,39045
2004,4334,7375,47,39047
2004,285800,237252,2772,39049
2004,8224,13639,90,39051
2004,5364,8577,51,39053
2004,19840,30358,221,39055
2004,30530,48377,365,39057
2004,7768,9961,111,39059
2004,199499,222404,1731,39061
2004,10343,25101,162,39063
2004,4889,8436,60,39065
2004,3780,4274,55,39067
2004,5110,9901,92,39069
2004,6194,12212,76,39071
2004,6173,6935,88,39073
2004,2695,8466,57,39075
2004,10585,14834,173,39077
2004,5699,8585,49,39079
2004,19019,17184,163,39081
2004,9828,17081,157,39083
2004,59049,62193,581,39085
2004,12111,15457,138,39087
2004,30051,49014,351,39089
2004,6825,14471,102,39091
2004,78965,61196,569,39093
2004,132536,87106,547,39095
2004,6200,11120,78,39097
2004,83069,48712,950,39099
2004,11930,17171,157,39101
2004,36264,48183,420,39103
2004,4437,6273,61,39105
2004,5117,15649,122,39107
2004,17611,34005,164,39109
2004,4243,3424,62,39111
2004,142977,138361,1215,39113
2004,2873,3757,70,39115
2004,5775,10475,79,39117
2004,16421,22251,191,39119
2004,2654,3841,45,39121
2004,11114,12075,68,39123
2004,3610,6205,64,39125
2004,7257,7855,76,39127
2004,8578,14160,112,39129
2004,5989,6519,67,39131
2004,40674,35583,389,39133
2004,7274,13733,119,39135
2004,4392,14370,87,39137
2004,24645,36892,330,39139
2004,13977,17229,463,39141
2004,12653,16198,104,39143
2004,16823,18257,117,39145
2004,10958,15885,148,39147
2004,6534,16204,116,39149
2004,95338,92211,907,39151
2004,156578,118553,1173,39153
2004,66673,40976,495,39155
2004,18854,23825,225,39157
2004,6665,15869,96,39159
2004,4094,10678,54,39161
2004,2651,3251,28,39163
2004,26043,68035,341,39165
2004,12475,17480,146,39167
2004,19786,31879,183,39169
2004,6481,12040,118,39171
2004,29401,33592,353,39173
2004,3707,7256,81,39175
2004,2562,4971,0,40001
2004,470,2201,0,40003
2004,1946,3142,0,40005
2004,297,2272,0,40007
2004,1931,5454,0,40009
2004,1222,3199,0,40011
2004,5745,8615,0,40013
2004,3916,6491,0,40015
2004,9712,33297,0,40017
2004,6466,12178,0,40019
2004,8623,9569,0,40021
2004,2639,3168,0,40023
2004,184,1242,0,40025
2004,34007,65720,0,40027
2004,1203,1396,0,40029
2004,12022,21170,0,40031
2004,898,1742,0,40033
2004,2504,3894,0,40035
2004,9929,18848,0,40037
2004,2801,7839,0,40039
2004,5591,10017,0,40041
2004,408,1843,0,40043
2004,395,1685,0,40045
2004,5586,17685,0,40047
2004,3707,7610,0,40049
2004,5970,14136,0,40051
2004,571,1950,0,40053
2004,719,1529,0,40055
2004,354,838,0,40057
2004,268,1397,0,40059
2004,2378,2946,0,40061
2004,2283,3066,0,40063
2004,2232,7024,0,40065
2004,1057,1546,0,40067
2004,1713,2635,0,40069
2004,5957,14121,0,40071
2004,1022,5630,0,40073
2004,1413,2610,0,40075
2004,1945,2535,0,40077
2004,6741,10683,0,40079
2004,4041,10149,0,40081
2004,4869,11474,0,40083
2004,1538,2295,0,40085
2004,537,3122,0,40093
2004,2088,3363,0,40095
2004,6933,9946,0,40097
2004,3742,10041,0,40087
2004,3684,7472,0,40089
2004,4488,4692,0,40091
2004,2130,3665,0,40099
2004,12585,15124,0,40101
2004,1335,3993,0,40103
2004,1660,2805,0,40105
2004,1743,2542,0,40107
2004,97298,174741,0,40109
2004,7367,8363,0,40111
2004,8068,11467,0,40113
2004,5086,7443,0,40115
2004,2564,4412,0,40117
2004,10101,19560,0,40119
2004,7452,11134,0,40121
2004,5165,9647,0,40123
2004,8638,17215,0,40125
2004,1934,2863,0,40127
2004,382,1388,0,40129
2004,11918,24976,0,40131
2004,3648,5624,0,40133
2004,5910,8865,0,40135
2004,5515,13646,0,40137
2004,1016,5450,0,40139
2004,1175,2273,0,40141
2004,90220,163452,0,40143
2004,9157,19081,0,40145
2004,6862,16551,0,40147
2004,1340,3705,0,40149
2004,932,3166,0,40151
2004,1458,6193,0,40153
2004,2616,6253,165,41001
2004,26515,18460,760,41003
2004,95129,97691,2180,41005
2004,10461,8503,345,41007
2004,12563,11868,486,41009
2004,14393,18291,678,41011
2004,3024,6830,197,41013
2004,5220,7332,247,41015
2004,31179,41757,1112,41017
2004,18089,35956,939,41019
2004,370,755,13,41021
2004,780,3204,77,41023
2004,839,2815,48,41025
2004,5587,4124,148,41027
2004,44366,56519,1304,41029
2004,3243,4762,110,41031
2004,15214,26241,820,41033
2004,8264,22733,518,41035
2004,802,3039,64,41037
2004,107769,75007,3096,41039
2004,13753,10160,412,41041
2004,19940,31260,841,41043
2004,2577,8123,146,41045
2004,57671,69900,2048,41047
2004,1361,2732,56,41049
2004,259585,98439,4670,41051
2004,15484,19508,497,41053
2004,390,694,20,41055
2004,6750,7003,198,41057
2004,8884,17068,370,41059
2004,4428,8879,212,41061
2004,1269,3132,120,41063
2004,5691,6119,192,41065
2004,121140,107223,2945,41067
2004,245,612,23,41069
2004,17572,23839,731,41071
2004,13764,28247,217,42001
2004,368912,271925,4632,42003
2004,12025,18925,147,42005
2004,42146,39916,481,42007
2004,6016,16606,57,42009
2004,76309,87122,1056,42011
2004,18105,35751,322,42013
2004,8590,16942,120,42015
2004,163438,154469,1909,42017
2004,30090,54959,376,42019
2004,32591,34048,344,42021
2004,794,1599,13,42023
2004,12223,12519,301,42025
2004,30733,33133,387,42027
2004,109708,120036,1079,42029
2004,6049,11063,72,42031
2004,13518,20533,182,42033
2004,5823,8035,109,42035
2004,10679,16052,138,42037
2004,16013,21965,344,42039
2004,37928,67648,506,42041
2004,55299,65296,613,42043
2004,162601,120425,1512,42045
2004,6602,7872,76,42047
2004,67921,57372,605,42049
2004,29120,25045,542,42051
2004,989,1571,13,42053
2004,16562,41817,190,42055
2004,1475,4772,24,42057
2004,7674,7786,105,42059
2004,5879,12126,53,42061
2004,15831,20254,163,42063
2004,6073,13371,116,42065
2004,2797,7144,65,42067
2004,59573,44766,1480,42069
2004,74328,145591,1359,42071
2004,21387,21938,117,42073
2004,18109,37089,467,42075
2004,73940,70160,991,42077
2004,69573,64953,1502,42079
2004,15681,33961,407,42081
2004,6294,10941,191,42083
2004,24831,26311,422,42085
2004,4889,11726,187,42087
2004,27967,27971,404,42089
2004,222048,175741,1802,42091
2004,2666,4903,55,42093
2004,63446,62102,1192,42095
2004,14602,22262,270,42097
2004,5423,13919,85,42099
2004,542205,130099,1765,42101
2004,8656,12444,199,42103
2004,2268,5640,54,42105
2004,29231,35640,398,42107
2004,4348,10566,69,42109
2004,12842,23802,134,42111
2004,1213,2056,16,42113
2004,7351,11573,116,42115
2004,5437,12019,115,42117
2004,5700,10334,89,42119
2004,9024,14472,163,42121
2004,8044,10999,230,42123
2004,48225,47673,279,42125
2004,8060,13713,194,42127
2004,77774,100087,835,42129
2004,4982,7782,68,42131
2004,63701,114270,1298,42133
2004,14448,9855,374,44001
2004,42830,33699,1313,44003
2004,22992,16622,723,44005
2004,144811,82337,3799,44007
2004,34679,26533,1274,44009
2004,4389,5436,100,45001
2004,19799,39077,616,45003
2004,2565,985,41,45005
2004,20697,43355,670,45007
2004,3841,2138,57,45009
2004,3982,4606,97,45011
2004,21505,33331,399,45013
2004,20142,32104,691,45015
2004,3393,3448,78,45017
2004,63758,70297,2261,45019
2004,6466,12090,158,45021
2004,5790,5798,141,45023
2004,6729,7252,68,45025
2004,7087,6061,52,45027
2004,6699,7264,143,45029
2004,11829,13416,209,45031
2004,4832,4301,102,45033
2004,14733,26006,578,45035
2004,4051,5611,84,45037
2004,5764,3531,140,45039
2004,21442,27689,414,45041
2004,10602,12606,385,45043
2004,55347,111481,2005,45045
2004,8954,14264,224,45047
2004,4832,3097,87,45049
2004,29547,50447,1353,45051
2004,3840,2933,73,45053
2004,8515,14160,240,45055
2004,7631,12916,267,45057
2004,9205,14466,158,45059
2004,4960,2901,37,45061
2004,25393,67132,907,45063
2004,7767,5589,151,45067
2004,4984,3423,153,45069
2004,2648,2396,78,45065
2004,4483,7654,272,45071
2004,8395,18811,326,45073
2004,24698,12695,171,45075
2004,10287,29759,464,45077
2004,76283,56212,1306,45079
2004,3001,4537,40,45081
2004,33633,62004,1121,45083
2004,18695,18074,234,45085
2004,5236,6592,106,45087
2004,9044,4795,79,45089
2004,24226,45234,721,45091
2004,620,1009,20,46003
2004,3443,4917,120,46005
2004,759,833,38,46007
2004,1293,2063,52,46009
2004,5443,7662,270,46011
2004,7943,10386,270,46013
2004,1040,1544,45,46015
2004,603,223,15,46017
2004,1009,3166,96,46019
2004,239,708,12,46021
2004,2155,2556,87,46023
2004,875,1435,17,46025
2004,3315,2692,129,46027
2004,4803,7778,170,46029
2004,972,720,32,46031
2004,1272,2922,110,46033
2004,3263,5561,128,46035
2004,1817,1671,52,46037
2004,961,1406,45,46039
2004,1606,921,37,46041
2004,393,1596,23,46043
2004,765,1434,35,46045
2004,1326,2413,106,46047
2004,418,945,6,46049
2004,1633,2392,65,46051
2004,813,1685,48,46053
2004,219,1007,14,46055
2004,1015,1946,50,46057
2004,668,1482,37,46059
2004,745,1379,26,46061
2004,94,704,17,46063
2004,2697,6017,121,46065
2004,1177,2899,71,46067
2004,259,631,10,46069
2004,508,726,37,46071
2004,482,736,18,46073
2004,134,565,18,46075
2004,1163,1804,47,46077
2004,2509,3359,139,46079
2004,3857,7489,273,46081
2004,5703,11161,202,46083
2004,872,1029,39,46085
2004,1099,1242,23,46091
2004,1201,2017,53,46087
2004,369,1180,30,46089
2004,2941,8347,216,46093
2004,361,553,17,46095
2004,641,810,19,46097
2004,32314,44189,1129,46099
2004,1609,1790,52,46101
2004,3566,526,122,46113
2004,14213,29976,779,46103
2004,418,1329,66,46105
2004,463,1143,12,46107
2004,2527,2396,59,46109
2004,581,817,28,46111
2004,1478,2259,37,46115
2004,464,1129,30,46117
2004,201,702,14,46119
2004,2543,889,92,46121
2004,972,2230,43,46123
2004,1646,3084,104,46125
2004,3000,3987,61,46127
2004,878,1967,35,46129
2004,4237,6003,191,46135
2004,641,447,28,46137
2004,12896,18510,276,47001
2004,5261,8348,87,47003
2004,3869,3161,60,47005
2004,1927,2849,24,47007
2004,15042,33240,428,47009
2004,9426,25942,255,47011
2004,6163,7859,96,47013
2004,2510,2923,34,47015
2004,5070,6603,82,47017
2004,6390,15763,149,47019
2004,5918,9676,103,47021
2004,2182,4086,29,47023
2004,4033,6447,58,47025
2004,1673,1647,32,47027
2004,3932,8290,79,47029
2004,8238,11785,131,47031
2004,2455,3239,21,47033
2004,8326,15142,166,47035
2004,132362,107618,1695,47037
2004,3445,3685,43,47041
2004,2268,2566,45,47039
2004,8592,10557,134,47043
2004,5287,8447,75,47045
2004,5692,8960,79,47047
2004,2371,4293,36,47049
2004,7797,9126,147,47051
2004,8509,10596,114,47053
2004,5273,6162,101,47055
2004,2569,4905,51,47057
2004,7625,16374,173,47059
2004,2787,2102,34,47061
2004,7426,14733,143,47063
2004,57268,78513,1082,47065
2004,776,1756,18,47067
2004,5683,4702,77,47069
2004,3834,6087,33,47071
2004,6683,13445,102,47073
2004,4359,3140,49,47075
2004,3448,6585,63,47077
2004,5728,6337,105,47079
2004,4261,4359,51,47081
2004,2126,1438,29,47083
2004,4485,3261,47,47085
2004,2996,2024,32,47087
2004,5469,11617,121,47089
2004,1810,4632,34,47091
2004,65921,110653,1601,47093
2004,1039,1317,14,47095
2004,4473,4164,44,47097
2004,6592,9952,107,47099
2004,2191,2819,43,47101
2004,4546,7827,82,47103
2004,5706,14041,115,47105
2004,2739,4670,25,47111
2004,16837,21672,156,47113
2004,5548,5862,82,47115
2004,4722,5825,68,47117
2004,12372,17495,159,47119
2004,5889,11978,132,47107
2004,4101,5787,36,47109
2004,1595,2499,37,47121
2004,5349,10113,91,47123
2004,20061,28615,299,47125
2004,1084,1667,22,47127
2004,2924,4401,35,47129
2004,5549,7859,127,47131
2004,4518,3941,51,47133
2004,1579,1520,49,47135
2004,1033,1600,12,47137
2004,2724,3923,52,47139
2004,10549,15619,239,47141
2004,3663,7288,86,47143
2004,8676,14423,165,47145
2004,9863,15329,127,47147
2004,31639,52189,562,47149
2004,3085,4508,33,47151
2004,1986,2950,46,47153
2004,8613,22127,204,47155
2004,215810,157591,2183,47157
2004,4038,3738,45,47159
2004,2860,2675,48,47161
2004,19626,42526,446,47163
2004,21439,40141,329,47165
2004,7379,14178,120,47167
2004,1850,1314,26,47169
2004,2372,5026,59,47171
2004,2524,4145,41,47173
2004,1209,1119,18,47175
2004,6803,7502,89,47177
2004,14937,29720,327,47179
2004,1951,3998,34,47181
2004,5584,7816,91,47183
2004,4147,5268,79,47185
2004,21719,57409,449,47187
2004,15256,28896,251,47189
2004,4678,11525,98,48001
2004,677,3837,22,48003
2004,9302,18932,130,48005
2004,2640,6569,59,48007
2004,878,3556,17,48009
2004,170,830,4,48011
2004,4421,7635,60,48013
2004,2582,8072,48,48015
2004,525,1882,5,48017
2004,1738,6933,70,48019
2004,9794,13290,357,48021
2004,467,1169,4,48023
2004,4045,5428,45,48025
2004,27165,52135,424,48027
2004,210976,260698,3640,48029
2004,1267,3277,40,48031
2004,55,303,1,48033
2004,1815,5737,34,48035
2004,11880,21791,89,48037
2004,28904,63662,682,48039
2004,16128,37594,587,48041
2004,1729,1980,51,48043
2004,191,620,0,48045
2004,1823,845,6,48047
2004,2523,11640,90,48049
2004,2276,4405,40,48051
2004,4147,11456,139,48053
2004,5052,6436,99,48055
2004,2561,4348,20,48057
2004,1073,4542,39,48059
2004,33998,34801,357,48061
2004,1778,2638,23,48063
2004,485,2450,9,48065
2004,4630,7383,36,48067
2004,631,1794,5,48069
2004,2953,8618,78,48071
2004,4439,11329,71,48073
2004,511,1629,4,48075
2004,1299,3971,18,48077
2004,249,856,5,48079
2004,266,1338,6,48081
2004,778,3035,13,48083
2004,68935,174435,1784,48085
2004,346,1051,1,48087
2004,2161,5488,41,48089
2004,9153,31574,316,48091
2004,1431,3813,24,48093
2004,270,911,12,48095
2004,3142,11908,57,48097
2004,5122,12421,82,48099
2004,214,549,5,48101
2004,254,1314,6,48103
2004,473,1248,7,48105
2004,622,1647,6,48107
2004,375,407,6,48109
2004,305,1473,4,48111
2004,336641,346246,4822,48113
2004,1114,3419,12,48115
2004,1133,4139,19,48117
2004,627,1447,8,48119
2004,59346,140891,1173,48121
2004,1610,5100,22,48123
2004,245,815,3,48125
2004,2365,1188,13,48127
2004,349,1429,6,48129
2004,2916,1160,15,48131
2004,1582,5249,26,48133
2004,8579,27502,229,48135
2004,217,745,1,48137
2004,95142,73261,1170,48141
2004,11640,34602,202,48139
2004,2710,9506,65,48143
2004,2427,3454,21,48145
2004,4001,7893,66,48147
2004,2803,7527,67,48149
2004,758,1161,4,48151
2004,545,2032,7,48153
2004,235,347,5,48155
2004,68722,93625,822,48157
2004,1011,3185,21,48159
2004,2070,5057,34,48161
2004,1931,1991,8,48163
2004,608,3540,16,48165
2004,43919,61290,772,48167
2004,326,1480,6,48169
2004,2104,9297,152,48171
2004,44,488,1,48173
2004,1219,2267,15,48175
2004,1709,4291,22,48177
2004,1289,7260,23,48179
2004,13452,30777,194,48181
2004,12306,29939,153,48183
2004,2713,5263,54,48185
2004,10290,28208,254,48187
2004,2078,8025,51,48189
2004,413,860,4,48191
2004,845,2856,29,48193
2004,240,1903,4,48195
2004,480,1214,8,48197
2004,5608,15030,72,48199
2004,475865,584723,7380,48201
2004,9642,16473,108,48203
2004,315,1736,8,48205
2004,867,1539,10,48207
2004,20110,27021,692,48209
2004,257,1380,6,48211
2004,8505,20210,134,48213
2004,62369,50931,383,48215
2004,3751,9225,77,48217
2004,1385,6160,32,48219
2004,4865,16280,148,48221
2004,3443,8582,37,48223
2004,2921,5848,37,48225
2004,2663,7480,58,48227
2004,302,577,7,48229
2004,7971,20065,158,48231
2004,1503,7839,27,48233
2004,141,684,3,48235
